Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1852.5,28.0,0.0,0.0,717.0,2539.0,3.0,1,
100,1860.1,13.9,0.0,0.0,717.0,2539.0,3.0,1,
200,1857.4,15.6,0.0,0.0,717.0,2539.0,3.0,1,
300,1861.2,15.5,0.0,0.0,717.0,2539.0,3.0,1,
400,1860.8,13.3,0.0,0.0,717.0,2539.0,3.0,1,
500,1860.0,12.4,0.0,105.1,717.0,2539.0,3.0,1,
600,1860.8,13.0,0.0,103.8,717.0,2539.0,3.0,1,
700,1861.2,11.8,0.0,115.4,717.0,2539.0,3.0,1,
800,1860.3,11.1,0.0,99.5,717.0,2539.0,3.0,1,
900,1860.9,19.6,0.0,106.9,717.0,2539.0,3.0,1,
1000,1860.8,26.1,0.0,102.1,627.0,3127.0,4.0,1,
1100,1859.1,43.1,0.0,103.5,644.0,2875.0,4.0,1,
1200,1866.5,34.3,0.0,90.8,403.0,1898.0,4.0,1,
1300,1854.4,187.0,0.0,103.2,587.0,2391.0,3.0,1,
1400,1868.0,35.6,0.0,91.3,636.0,2313.0,4.0,1,
1500,1847.1,57.9,0.0,35.3,720.0,2943.0,3.0,1,
1600,1865.6,27.9,66.6,29.3,633.0,2431.0,4.0,1,
1700,1858.9,13.6,66.6,30.0,633.0,2431.0,4.0,1,
1800,1856.9,15.6,66.6,66.3,633.0,2431.0,4.0,1,
1900,1859.4,15.6,66.7,67.4,633.0,2431.0,4.0,1,
2000,1859.8,16.3,66.7,76.9,633.0,2431.0,4.0,1,
2100,1861.2,16.2,66.7,102.5,633.0,2431.0,4.0,1,
2200,1861.0,15.0,66.8,101.3,633.0,2431.0,4.0,1,
2300,1860.1,15.3,66.9,92.5,633.0,2431.0,4.0,1,
2400,1859.5,14.6,66.9,86.5,633.0,2431.0,4.0,1,
2600,1859.8,20.1,66.9,113.8,633.0,2431.0,4.0,1,
2700,1862.0,43.0,67.9,73.6,672.0,2897.0,3.0,1,
2800,1860.4,44.6,65.5,42.3,620.0,3459.0,4.0,1,
2900,1860.7,54.4,66.3,41.2,560.0,2040.0,4.0,1,
3000,1859.9,36.5,45.2,42.6,924.0,3151.0,4.0,1,
3100,1849.6,61.7,48.6,39.6,798.0,2692.0,3.0,1,
3200,1860.3,22.4,45.6,37.4,843.0,2773.0,4.0,1,
3300,1866.7,15.3,45.3,29.4,843.0,2344.0,4.0,1,
3400,1859.1,14.5,45.4,29.9,843.0,2344.0,4.0,1,
3600,1858.8,16.6,45.3,68.8,843.0,2344.0,4.0,1,
3700,1860.4,15.2,45.3,123.9,843.0,2344.0,4.0,1,
3800,1859.5,15.8,45.3,176.8,843.0,2344.0,4.0,1,
3900,1861.0,17.2,45.4,188.8,843.0,2344.0,4.0,1,
4000,1860.8,15.5,45.4,178.4,843.0,2344.0,4.0,1,
4100,1860.6,15.3,45.4,159.1,843.0,2344.0,4.0,1,
4200,1860.4,15.9,45.4,131.2,843.0,2344.0,4.0,1,
4300,1865.9,56.4,50.5,101.2,832.0,3990.0,5.0,1,
4400,1850.7,97.6,51.9,88.9,421.0,2139.0,4.0,1,
4600,1852.8,177.7,69.1,48.1,752.0,2869.0,3.0,1,
4700,1856.7,38.5,76.0,29.9,748.0,2512.0,4.0,1,
4800,1858.3,54.2,74.3,30.2,712.0,2948.0,4.0,1,
4900,1868.2,19.3,75.1,29.7,680.0,2702.0,4.0,1,
5000,1859.1,15.5,75.1,29.6,680.0,2702.0,4.0,1,
5100,1858.7,14.8,75.1,39.3,680.0,2702.0,4.0,1,
5200,1858.5,11.2,75.0,53.2,680.0,2702.0,4.0,1,
5300,1859.6,11.8,74.9,89.7,680.0,2702.0,4.0,1,
5400,1859.7,14.1,74.9,100.4,680.0,2702.0,4.0,1,
5600,1859.3,15.3,74.8,177.6,680.0,2702.0,4.0,1,
5700,1860.4,17.1,74.9,177.2,680.0,2702.0,4.0,1,
5800,1860.4,16.5,74.9,177.0,680.0,2702.0,4.0,1,
5900,1852.4,57.7,71.7,176.8,767.0,4468.0,5.0,1,
6000,1880.0,72.0,72.6,40.8,611.0,3417.0,5.0,1,
6100,1853.9,36.3,59.8,37.0,728.0,3701.0,5.0,1,
6200,1859.2,188.9,65.3,37.7,593.0,2526.0,3.0,1,
6300,1852.4,38.1,57.1,37.9,619.0,2626.0,4.0,1,
6400,1853.6,45.5,58.5,34.9,765.0,3168.0,4.0,1,
6600,1859.6,16.9,57.9,29.7,765.0,3168.0,4.0,1,
6700,1859.5,16.2,57.9,35.7,765.0,3168.0,4.0,1,
6800,1858.4,15.8,58.0,83.4,765.0,3168.0,4.0,1,
6900,1859.5,17.9,58.1,99.9,765.0,3168.0,4.0,1,
7000,1860.5,16.4,58.2,108.5,765.0,3168.0,4.0,1,
7100,1860.1,14.3,58.2,124.8,765.0,3168.0,4.0,1,
7200,1860.3,17.4,58.2,177.9,765.0,3168.0,4.0,1,
7300,1860.7,17.9,58.2,238.1,765.0,3168.0,4.0,1,
7400,1859.9,17.2,58.4,186.4,765.0,3168.0,4.0,1,
7600,1855.6,66.6,60.5,82.5,776.0,4335.0,5.0,1,
7700,1867.4,47.8,59.6,65.9,534.0,2851.0,5.0,1,
7800,1850.3,67.7,65.1,42.2,570.0,2893.0,3.0,1,
7900,1863.0,148.9,51.1,38.3,615.0,2997.0,4.0,1,
