Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1858.5,3.8,0.0,0.0,0.0,0.0,0.0,0,
100,1858.3,3.2,0.0,0.0,0.0,0.0,0.0,0,
200,1847.9,38.3,0.0,0.0,998.0,5097.0,3.0,1,
300,1843.3,287.9,0.0,0.0,1126.0,4457.0,2.0,0,
400,1873.4,140.8,0.0,0.0,2479.0,9080.0,4.0,1,
500,1858.9,51.2,0.0,30.1,2925.0,9689.0,3.0,1,
600,1843.6,159.4,0.0,29.9,2720.0,9533.0,3.0,1,
700,1901.9,215.9,0.0,30.2,2854.0,9993.0,4.0,1,
800,1858.3,19.4,0.0,35.9,2817.0,9324.0,3.0,1,
900,1859.7,5.8,0.0,39.1,2817.0,9324.0,3.0,1,
1000,1857.9,4.6,0.0,43.8,2817.0,9324.0,3.0,1,
1100,1857.2,5.0,0.0,47.4,2817.0,9324.0,3.0,1,
1200,1857.9,3.7,0.0,48.9,2817.0,9324.0,3.0,1,
1300,1858.6,3.5,0.0,100.5,2817.0,9324.0,3.0,1,
1400,1859.1,4.1,0.0,102.4,2817.0,9324.0,3.0,1,
1500,1858.2,4.0,0.0,102.6,2817.0,9324.0,3.0,1,
1600,1859.2,3.3,132.9,71.0,2817.0,9324.0,3.0,1,
1700,1859.2,5.0,132.9,78.3,2817.0,9324.0,3.0,1,
1800,1861.2,70.8,135.5,36.5,1297.0,6289.0,3.0,1,
1900,1846.3,42.2,135.5,30.3,1521.0,6062.0,3.0,1,
2000,1855.9,185.0,108.1,35.1,2583.0,8610.0,2.0,0,
2100,1886.3,157.5,127.4,35.3,2864.0,9530.0,3.0,1,
2200,1843.9,45.0,132.5,35.8,2927.0,9460.0,3.0,1,
2300,1858.8,151.0,102.2,36.6,2875.0,9513.0,3.0,1,
2400,1878.8,28.6,112.2,36.0,2624.0,9025.0,3.0,1,
2600,1858.4,4.5,112.2,36.5,2624.0,9025.0,3.0,1,
2700,1857.9,4.4,112.2,38.3,2624.0,9025.0,3.0,1,
2800,1857.8,4.7,112.2,40.6,2624.0,9025.0,3.0,1,
2900,1858.4,3.6,112.2,91.8,2624.0,9025.0,3.0,1,
3000,1858.1,3.5,112.2,77.3,2624.0,9025.0,3.0,1,
3100,1858.9,4.2,112.2,76.3,2624.0,9025.0,3.0,1,
3200,1859.0,4.7,112.2,99.5,2624.0,9025.0,3.0,1,
3300,1858.5,4.5,112.2,90.1,2624.0,9025.0,3.0,1,
3400,1865.4,94.8,131.5,29.6,1794.0,7418.0,3.0,1,
3600,1835.5,38.5,129.4,29.0,2212.0,7670.0,3.0,1,
3700,1860.8,53.1,113.8,29.5,2491.0,8289.0,4.0,1,
3800,1885.5,140.9,120.7,39.1,2703.0,8295.0,3.0,1,
3900,1872.8,35.3,123.2,34.4,2669.0,8056.0,3.0,1,
4000,1830.8,14.6,108.0,30.1,2617.0,7988.0,3.0,1,
4100,1858.8,5.4,108.0,30.2,2617.0,7988.0,3.0,1,
4200,1859.9,3.9,108.0,34.9,2617.0,7988.0,3.0,1,
4300,1858.8,5.1,108.0,101.4,2617.0,7988.0,3.0,1,
4400,1858.1,5.5,108.0,104.7,2617.0,7988.0,3.0,1,
4600,1858.0,4.4,108.0,98.7,2617.0,7988.0,3.0,1,
4700,1858.3,5.5,108.0,99.3,2617.0,7988.0,3.0,1,
4800,1857.7,4.2,108.0,105.4,2617.0,7988.0,3.0,1,
4900,1858.5,3.4,108.0,67.6,2617.0,7988.0,3.0,1,
5000,1847.6,33.4,88.0,67.0,1795.0,7947.0,3.0,1,
5100,1861.9,40.0,82.6,50.3,1535.0,5840.0,4.0,1,
5200,1859.5,47.4,83.2,48.4,2418.0,8155.0,3.0,1,
5300,1886.7,41.4,83.1,50.9,2725.0,8990.0,3.0,1,
5400,1840.9,264.6,50.8,47.9,2611.0,8800.0,3.0,1,
5600,1856.6,24.6,71.0,34.7,2897.0,9174.0,3.0,1,
5700,1862.6,6.5,71.0,34.8,2897.0,9174.0,3.0,1,
5800,1860.0,4.8,71.0,35.4,2897.0,9174.0,3.0,1,
5900,1857.9,5.0,71.0,37.6,2897.0,9174.0,3.0,1,
6000,1858.0,4.1,71.0,66.4,2897.0,9174.0,3.0,1,
6100,1857.7,5.1,71.0,100.6,2897.0,9174.0,3.0,1,
6200,1857.4,5.4,71.1,99.1,2897.0,9174.0,3.0,1,
6300,1857.1,4.6,71.1,85.7,2897.0,9174.0,3.0,1,
6400,1857.1,4.2,71.1,78.2,2897.0,9174.0,3.0,1,
6600,1836.6,21.2,71.1,72.0,1529.0,6850.0,3.0,1,
6700,1874.1,42.6,70.9,66.5,1752.0,6874.0,4.0,1,
6800,1851.5,41.4,70.1,65.9,2077.0,7461.0,4.0,1,
6900,1863.6,53.4,73.9,66.9,2516.0,7964.0,3.0,1,
7000,1848.5,39.7,74.0,65.8,2640.0,8448.0,3.0,1,
7100,1879.9,95.9,78.2,35.4,2316.0,7518.0,3.0,1,
7200,1854.6,69.0,95.9,35.1,2679.0,8359.0,3.0,1,
7300,1863.4,7.7,95.9,35.7,2679.0,8359.0,3.0,1,
7400,1859.8,6.5,95.9,36.3,2679.0,8359.0,3.0,1,
7600,1857.5,5.5,95.9,36.3,2679.0,8359.0,3.0,1,
7700,1857.3,6.3,95.9,82.5,2679.0,8359.0,3.0,1,
7800,1857.0,4.3,95.9,87.1,2679.0,8359.0,3.0,1,
7900,1857.7,4.1,95.9,78.7,2679.0,8359.0,3.0,1,
8000,1857.0,5.6,95.9,99.6,2679.0,8359.0,3.0,1,
8100,1857.3,3.5,95.9,100.2,2679.0,8359.0,3.0,1,
8200,1858.3,102.1,95.9,98.7,2679.0,8359.0,3.0,1,
8300,1843.2,52.6,99.7,36.7,2131.0,7934.0,3.0,1,
8400,1850.7,78.4,99.6,36.2,2735.0,9587.0,3.0,1,
8600,1832.2,58.6,124.5,38.9,2820.0,8948.0,3.0,1,
8700,1845.4,42.1,108.5,38.6,2675.0,8934.0,3.0,1,
8800,1874.1,78.3,93.7,36.6,2728.0,9117.0,4.0,1,
8900,1874.4,11.0,93.6,35.5,2728.0,9117.0,4.0,1,
9000,1858.4,6.6,93.7,36.2,2728.0,9117.0,4.0,1,
9100,1856.9,5.8,93.7,37.3,2728.0,9117.0,4.0,1,
9200,1856.9,6.3,93.7,40.4,2728.0,9117.0,4.0,1,
9300,1858.0,6.0,93.7,93.3,2728.0,9117.0,4.0,1,
9400,1857.9,7.0,93.7,84.3,2728.0,9117.0,4.0,1,
9600,1862.2,7.8,93.6,84.0,2728.0,9117.0,4.0,1,
9700,1858.6,7.6,93.6,70.7,2728.0,9117.0,4.0,1,
9800,1859.9,68.3,93.6,69.8,2728.0,9117.0,4.0,1,
9900,1898.3,184.3,102.2,38.4,1925.0,7232.0,3.0,1,
10000,1827.8,57.5,109.2,36.4,2121.0,6923.0,3.0,1,
10100,1838.8,40.1,90.6,35.7,2550.0,7764.0,3.0,1,
