Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,0.0,45.4,0.0,0.0,0.0,0.0,0.0,0,
100,0.0,110.1,0.0,0.0,408.0,2127.0,6.0,1,
200,0.0,84.6,0.0,0.0,339.0,1946.0,5.0,1,
300,0.0,54.9,0.0,0.0,339.0,1946.0,5.0,1,
400,0.0,19.3,0.0,0.0,339.0,1946.0,5.0,1,
500,0.0,17.1,0.0,0.0,339.0,1946.0,5.0,1,
600,0.0,23.1,0.0,0.0,339.0,1946.0,5.0,1,
700,0.0,16.2,0.0,0.0,339.0,1946.0,5.0,1,
800,0.0,19.3,0.0,0.0,339.0,1946.0,5.0,1,
900,0.0,19.5,0.0,0.0,339.0,1946.0,5.0,1,
1000,0.0,18.7,0.0,0.0,339.0,1946.0,5.0,1,
1100,0.0,18.4,0.0,0.0,339.0,1946.0,5.0,1,
1200,0.0,22.1,0.0,0.0,339.0,1946.0,5.0,1,
1300,0.0,58.9,0.0,0.0,339.0,1946.0,5.0,1,
1400,0.0,90.7,0.0,0.0,339.0,1946.0,5.0,1,
1500,0.0,90.6,0.0,0.0,306.0,2039.0,6.0,1,
1600,0.0,69.1,0.0,0.0,337.0,1969.0,5.0,1,
1700,0.0,93.8,0.0,0.0,337.0,1969.0,5.0,1,
1800,0.0,79.4,0.0,0.0,337.0,1969.0,5.0,1,
1900,0.0,93.2,0.0,0.0,314.0,1878.0,5.0,1,
2000,0.0,20.3,0.0,0.0,344.0,1974.0,6.0,1,
2100,0.0,19.5,0.0,0.0,344.0,1974.0,6.0,1,
2200,0.0,16.1,0.0,0.0,344.0,1974.0,6.0,1,
2300,0.0,16.5,0.0,0.0,344.0,1974.0,6.0,1,
2400,0.0,20.0,0.0,0.0,344.0,1974.0,6.0,1,
2500,0.0,20.2,0.0,0.0,344.0,1974.0,6.0,1,
2600,0.0,17.6,0.0,0.0,344.0,1974.0,6.0,1,
2700,0.0,21.5,0.0,0.0,344.0,1974.0,6.0,1,
2800,0.0,18.5,0.0,0.0,344.0,1974.0,6.0,1,
2900,0.0,66.5,0.0,0.0,344.0,1974.0,6.0,1,
3000,0.0,122.8,0.0,0.0,364.0,2606.0,6.0,1,
3100,0.0,77.9,0.0,0.0,364.0,2606.0,6.0,1,
3200,0.0,69.3,0.0,0.0,364.0,2606.0,6.0,1,
3300,0.0,115.9,0.0,0.0,339.0,1646.0,6.0,1,
3400,0.0,104.6,0.0,0.0,356.0,1910.0,5.0,1,
3500,0.0,60.8,0.0,0.0,345.0,2065.0,5.0,1,
3600,0.0,20.3,0.0,0.0,345.0,2065.0,5.0,1,
3700,0.0,19.3,0.0,0.0,345.0,2065.0,5.0,1,
3800,0.0,18.4,0.0,0.0,345.0,2065.0,5.0,1,
3900,0.0,17.2,0.0,0.0,345.0,2065.0,5.0,1,
4000,0.0,16.9,0.0,0.0,345.0,2065.0,5.0,1,
4100,0.0,17.2,0.0,0.0,345.0,2065.0,5.0,1,
4200,0.0,18.5,0.0,0.0,345.0,2065.0,5.0,1,
4300,0.0,17.7,0.0,0.0,345.0,2065.0,5.0,1,
4400,0.0,15.5,0.0,0.0,345.0,2065.0,5.0,1,
4500,0.0,18.5,0.0,0.0,345.0,2065.0,5.0,1,
4600,0.0,86.6,0.0,0.0,345.0,2065.0,5.0,1,
4700,0.0,133.1,0.0,0.0,314.0,1779.0,6.0,1,
4800,0.0,87.5,0.0,0.0,274.0,1478.0,5.0,1,
4900,0.0,60.1,0.0,0.0,258.0,1471.0,4.0,1,
5000,0.0,55.1,0.0,0.0,258.0,1471.0,4.0,1,
5100,0.0,127.7,0.0,0.0,357.0,1663.0,5.0,1,
5200,0.0,24.6,0.0,0.0,302.0,1512.0,6.0,1,
5300,0.0,18.0,0.0,0.0,302.0,1512.0,6.0,1,
5400,0.0,20.4,0.0,0.0,302.0,1512.0,6.0,1,
5500,0.0,17.6,0.0,0.0,302.0,1512.0,6.0,1,
5600,0.0,17.6,0.0,0.0,302.0,1512.0,6.0,1,
5700,0.0,17.9,0.0,0.0,302.0,1512.0,6.0,1,
5800,0.0,20.6,0.0,0.0,302.0,1512.0,6.0,1,
5900,0.0,17.3,0.0,0.0,302.0,1512.0,6.0,1,
6000,0.0,19.7,0.0,0.0,302.0,1512.0,6.0,1,
6100,0.0,20.9,0.0,0.0,302.0,1512.0,6.0,1,
6200,0.0,114.2,0.0,0.0,404.0,2620.0,5.0,1,
6300,0.0,96.0,0.0,0.0,427.0,2461.0,5.0,1,
6400,0.0,76.6,0.0,0.0,427.0,2461.0,5.0,1,
6500,0.0,84.8,0.0,0.0,290.0,1433.0,5.0,1,
6600,0.0,84.3,0.0,0.0,344.0,1592.0,5.0,1,
6700,0.0,56.6,0.0,0.0,331.0,1565.0,4.0,1,
6800,0.0,21.3,0.0,0.0,331.0,1565.0,4.0,1,
6900,0.0,21.3,0.0,0.0,331.0,1565.0,4.0,1,
7000,0.0,21.7,0.0,0.0,331.0,1565.0,4.0,1,
7100,0.0,19.1,0.0,0.0,331.0,1565.0,4.0,1,
7200,0.0,21.2,0.0,0.0,331.0,1565.0,4.0,1,
7300,0.0,19.3,0.0,0.0,331.0,1565.0,4.0,1,
7400,0.0,18.4,0.0,0.0,331.0,1565.0,4.0,1,
7500,0.0,18.1,0.0,0.0,331.0,1565.0,4.0,1,
7600,0.0,21.6,0.0,0.0,331.0,1565.0,4.0,1,
7700,0.0,18.2,0.0,0.0,331.0,1565.0,4.0,1,
7800,0.0,78.1,0.0,0.0,331.0,1565.0,4.0,1,
7900,0.0,63.7,0.0,0.0,331.0,1565.0,4.0,1,
8000,0.0,122.4,0.0,0.0,304.0,1627.0,6.0,1,
8100,0.0,95.1,0.0,0.0,364.0,1591.0,5.0,1,
8200,0.0,60.6,0.0,0.0,310.0,1476.0,4.0,1,
8300,0.0,70.8,0.0,0.0,310.0,1476.0,4.0,1,
8400,0.0,27.2,0.0,0.0,347.0,1639.0,4.0,1,
8500,0.0,18.4,0.0,0.0,347.0,1639.0,4.0,1,
8600,0.0,17.7,0.0,0.0,347.0,1639.0,4.0,1,
8700,0.0,21.2,0.0,0.0,347.0,1639.0,4.0,1,
8800,0.0,18.0,0.0,0.0,347.0,1639.0,4.0,1,
8900,0.0,15.4,0.0,0.0,347.0,1639.0,4.0,1,
9000,0.0,18.0,0.0,0.0,347.0,1639.0,4.0,1,
9100,0.0,15.6,0.0,0.0,347.0,1639.0,4.0,1,
9200,0.0,17.5,0.0,0.0,347.0,1639.0,4.0,1,
9300,0.0,16.0,0.0,0.0,347.0,1639.0,4.0,1,
9400,0.0,125.0,0.0,0.0,368.0,2090.0,7.0,1,
9500,0.0,87.0,0.0,0.0,351.0,1843.0,7.0,1,
9600,0.0,66.0,0.0,0.0,351.0,1843.0,7.0,1,
9700,0.0,56.8,0.0,0.0,351.0,1843.0,7.0,1,
9800,0.0,113.5,0.0,0.0,305.0,1622.0,6.0,1,
9900,0.0,73.7,0.0,0.0,251.0,1295.0,6.0,1,
10000,0.0,24.5,0.0,0.0,295.0,1483.0,6.0,1,
10100,0.0,15.4,0.0,0.0,295.0,1483.0,6.0,1,
10200,0.0,14.6,0.0,0.0,295.0,1483.0,6.0,1,
10300,0.0,15.3,0.0,0.0,295.0,1483.0,6.0,1,
10400,0.0,14.8,0.0,0.0,295.0,1483.0,6.0,1,
10500,0.0,16.7,0.0,0.0,295.0,1483.0,6.0,1,
10600,0.0,14.0,0.0,0.0,295.0,1483.0,6.0,1,
10700,0.0,17.0,0.0,0.0,295.0,1483.0,6.0,1,
10800,0.0,15.6,0.0,0.0,295.0,1483.0,6.0,1,
10900,0.0,13.3,0.0,0.0,295.0,1483.0,6.0,1,
11000,0.0,99.3,0.0,0.0,295.0,1483.0,6.0,1,
11100,0.0,96.5,0.0,0.0,295.0,1483.0,6.0,1,
11200,0.0,114.0,0.0,0.0,463.0,2647.0,6.0,1,
11300,0.0,77.9,0.0,0.0,409.0,1818.0,6.0,1,
11400,0.0,57.0,0.0,0.0,304.0,1554.0,6.0,1,
11500,0.0,82.8,0.0,0.0,304.0,1554.0,6.0,1,
11600,0.0,29.0,0.0,0.0,299.0,1763.0,6.0,1,
11700,0.0,14.3,0.0,0.0,299.0,1763.0,6.0,1,
11800,0.0,12.8,0.0,0.0,299.0,1763.0,6.0,1,
11900,0.0,13.4,0.0,0.0,299.0,1763.0,6.0,1,
12000,0.0,11.9,0.0,0.0,299.0,1763.0,6.0,1,
12100,0.0,16.0,0.0,0.0,299.0,1763.0,6.0,1,
12200,0.0,13.9,0.0,0.0,299.0,1763.0,6.0,1,
12300,0.0,12.4,0.0,0.0,299.0,1763.0,6.0,1,
12400,0.0,16.4,0.0,0.0,299.0,1763.0,6.0,1,
12500,0.0,14.6,0.0,0.0,299.0,1763.0,6.0,1,
12600,0.0,141.6,0.0,0.0,299.0,1763.0,6.0,1,
12700,0.0,172.2,0.0,0.0,462.0,3715.0,6.0,1,
12800,0.0,127.0,0.0,0.0,420.0,3321.0,7.0,1,
12900,0.0,83.0,0.0,0.0,420.0,3321.0,7.0,1,
13000,0.0,86.9,0.0,0.0,290.0,1709.0,6.0,1,
13100,0.0,91.0,0.0,0.0,346.0,1765.0,5.0,1,
13200,0.0,32.2,0.0,0.0,283.0,1650.0,5.0,1,
13300,0.0,14.5,0.0,0.0,283.0,1650.0,5.0,1,
13400,0.0,15.4,0.0,0.0,283.0,1650.0,5.0,1,
13500,0.0,17.4,0.0,0.0,283.0,1650.0,5.0,1,
13600,0.0,16.4,0.0,0.0,283.0,1650.0,5.0,1,
13700,0.0,13.1,0.0,0.0,283.0,1650.0,5.0,1,
13800,0.0,13.7,0.0,0.0,283.0,1650.0,5.0,1,
13900,0.0,13.7,0.0,0.0,283.0,1650.0,5.0,1,
14000,0.0,15.0,0.0,0.0,283.0,1650.0,5.0,1,
14100,0.0,14.4,0.0,0.0,283.0,1650.0,5.0,1,
14200,0.0,86.4,0.0,0.0,283.0,1650.0,5.0,1,
14300,0.0,93.4,0.0,0.0,283.0,1650.0,5.0,1,
14400,0.0,112.2,0.0,0.0,380.0,1984.0,7.0,1,
14500,0.0,91.4,0.0,0.0,248.0,1541.0,6.0,1,
14600,0.0,54.3,0.0,0.0,248.0,1541.0,6.0,1,
14700,0.0,56.8,0.0,0.0,248.0,1541.0,6.0,1,
14800,0.0,36.1,0.0,0.0,361.0,1786.0,5.0,1,
14900,0.0,15.1,0.0,0.0,361.0,1786.0,5.0,1,
15000,0.0,13.8,0.0,0.0,361.0,1786.0,5.0,1,rest_end
15100,0.0,17.1,0.0,0.0,361.0,1786.0,5.0,1,
15200,0.0,15.0,0.0,0.0,361.0,1786.0,5.0,1,
15300,0.0,14.1,0.0,0.0,361.0,1786.0,5.0,1,
15400,0.0,13.0,0.0,0.0,361.0,1786.0,5.0,1,
15500,0.0,13.7,0.0,0.0,361.0,1786.0,5.0,1,
15600,0.0,13.6,0.0,0.0,361.0,1786.0,5.0,1,
15700,0.0,13.0,0.0,0.0,361.0,1786.0,5.0,1,
15800,0.0,117.3,0.0,0.0,377.0,3265.0,7.0,1,
15900,0.0,80.9,0.0,0.0,301.0,2615.0,8.0,1,
16000,0.0,79.5,0.0,0.0,301.0,2615.0,8.0,1,
16100,0.0,75.5,0.0,0.0,301.0,2615.0,8.0,1,
16200,0.0,117.9,0.0,0.0,308.0,2056.0,5.0,1,
16300,0.0,72.7,0.0,0.0,308.0,1702.0,6.0,1,
16400,0.0,31.8,0.0,0.0,308.0,1702.0,6.0,1,
16500,0.0,16.2,0.0,0.0,308.0,1702.0,6.0,1,
16600,0.0,15.7,0.0,0.0,308.0,1702.0,6.0,1,
16700,0.0,16.6,0.0,0.0,308.0,1702.0,6.0,1,
16800,0.0,17.4,0.0,0.0,308.0,1702.0,6.0,1,
16900,0.0,15.9,0.0,0.0,308.0,1702.0,6.0,1,
17000,0.0,13.6,0.0,0.0,308.0,1702.0,6.0,1,
17100,0.0,13.9,0.0,0.0,308.0,1702.0,6.0,1,
17200,0.0,12.9,0.0,0.0,308.0,1702.0,6.0,1,
17300,0.0,12.1,0.0,0.0,308.0,1702.0,6.0,1,
17400,0.0,84.6,0.0,0.0,308.0,1702.0,6.0,1,
17500,0.0,110.0,0.0,0.0,308.0,1702.0,6.0,1,
17600,0.0,109.4,0.0,0.0,286.0,2142.0,6.0,1,
17700,0.0,77.2,0.0,0.0,365.0,2369.0,5.0,1,
17800,0.0,63.4,0.0,0.0,365.0,2369.0,5.0,1,
17900,0.0,94.5,0.0,0.0,365.0,2369.0,5.0,1,
18000,0.0,53.9,0.0,0.0,359.0,1932.0,6.0,1,
18100,0.0,15.8,0.0,0.0,359.0,1932.0,6.0,1,
18200,0.0,14.9,0.0,0.0,359.0,1932.0,6.0,1,
18300,0.0,15.5,0.0,0.0,359.0,1932.0,6.0,1,
18400,0.0,15.8,0.0,0.0,359.0,1932.0,6.0,1,
18500,0.0,15.5,0.0,0.0,359.0,1932.0,6.0,1,
18600,0.0,17.1,0.0,0.0,359.0,1932.0,6.0,1,
18700,0.0,16.8,0.0,0.0,359.0,1932.0,6.0,1,
18800,0.0,18.3,0.0,0.0,359.0,1932.0,6.0,1,
18900,0.0,15.4,0.0,0.0,359.0,1932.0,6.0,1,
19000,0.0,94.7,0.0,0.0,359.0,1932.0,6.0,1,
19100,0.0,107.0,0.0,0.0,401.0,3675.0,7.0,1,
19200,0.0,97.6,0.0,0.0,401.0,3675.0,7.0,1,
19300,0.0,104.4,0.0,0.0,346.0,2456.0,6.0,1,
19400,0.0,89.8,0.0,0.0,395.0,2216.0,6.0,1,
19500,0.0,66.9,0.0,0.0,402.0,2228.0,5.0,1,
19600,0.0,51.5,0.0,0.0,402.0,2228.0,5.0,1,
19700,0.0,19.0,0.0,0.0,402.0,2228.0,5.0,1,
19800,0.0,16.3,0.0,0.0,402.0,2228.0,5.0,1,
19900,0.0,13.3,0.0,0.0,402.0,2228.0,5.0,1,
20000,0.0,15.0,0.0,0.0,402.0,2228.0,5.0,1,
20100,0.0,14.6,0.0,0.0,402.0,2228.0,5.0,1,
20200,0.0,16.9,0.0,0.0,402.0,2228.0,5.0,1,
20300,0.0,16.3,0.0,0.0,402.0,2228.0,5.0,1,
20400,0.0,15.5,0.0,0.0,402.0,2228.0,5.0,1,
20500,0.0,15.6,0.0,0.0,402.0,2228.0,5.0,1,
20600,0.0,62.9,0.0,0.0,402.0,2228.0,5.0,1,
20700,0.0,122.6,0.0,0.0,374.0,3190.0,6.0,1,
20800,0.0,96.0,0.0,0.0,342.0,2549.0,6.0,1,
20900,0.0,78.2,0.0,0.0,342.0,2549.0,6.0,1,
21000,0.0,69.2,0.0,0.0,342.0,2549.0,6.0,1,
21100,0.0,88.5,0.0,0.0,236.0,1615.0,7.0,1,
21200,0.0,60.4,0.0,0.0,345.0,1979.0,5.0,1,
21300,0.0,18.5,0.0,0.0,345.0,1979.0,5.0,1,
21400,0.0,17.5,0.0,0.0,345.0,1979.0,5.0,1,
21500,0.0,14.5,0.0,0.0,345.0,1979.0,5.0,1,
21600,0.0,15.3,0.0,0.0,345.0,1979.0,5.0,1,
21700,0.0,16.8,0.0,0.0,345.0,1979.0,5.0,1,
21800,0.0,13.8,0.0,0.0,345.0,1979.0,5.0,1,
21900,0.0,14.3,0.0,0.0,345.0,1979.0,5.0,1,
22000,0.0,15.7,0.0,0.0,345.0,1979.0,5.0,1,
22100,0.0,14.7,0.0,0.0,345.0,1979.0,5.0,1,
22200,0.0,58.7,0.0,0.0,345.0,1979.0,5.0,1,
22300,0.0,100.3,0.0,0.0,345.0,1979.0,5.0,1,
22400,0.0,83.5,0.0,0.0,345.0,1979.0,5.0,1,
22500,0.0,112.4,0.0,0.0,302.0,1957.0,7.0,1,
22600,0.0,82.4,0.0,0.0,365.0,2240.0,5.0,1,
22700,0.0,65.5,0.0,0.0,365.0,2240.0,5.0,1,
22800,0.0,71.1,0.0,0.0,365.0,2240.0,5.0,1,
22900,0.0,17.1,0.0,0.0,389.0,2003.0,6.0,1,
23000,0.0,16.2,0.0,0.0,389.0,2003.0,6.0,1,
23100,0.0,14.2,0.0,0.0,389.0,2003.0,6.0,1,
23200,0.0,15.4,0.0,0.0,389.0,2003.0,6.0,1,
23300,0.0,15.7,0.0,0.0,389.0,2003.0,6.0,1,
23400,0.0,16.5,0.0,0.0,389.0,2003.0,6.0,1,
23500,0.0,16.1,0.0,0.0,389.0,2003.0,6.0,1,
23600,0.0,16.4,0.0,0.0,389.0,2003.0,6.0,1,
23700,0.0,16.8,0.0,0.0,389.0,2003.0,6.0,1,
23800,0.0,41.7,0.0,0.0,389.0,2003.0,6.0,1,
23900,0.0,133.9,0.0,0.0,365.0,2900.0,8.0,1,
24000,0.0,76.7,0.0,0.0,267.0,2193.0,11.0,1,
24100,0.0,68.7,0.0,0.0,267.0,2193.0,11.0,1,
24200,0.0,92.3,0.0,0.0,389.0,2060.0,7.0,1,
24300,0.0,109.0,0.0,0.0,356.0,1763.0,5.0,1,
24400,0.0,62.9,0.0,0.0,387.0,1981.0,6.0,1,
24500,0.0,16.7,0.0,0.0,387.0,1981.0,6.0,1,
24600,0.0,14.9,0.0,0.0,387.0,1981.0,6.0,1,
24700,0.0,16.4,0.0,0.0,387.0,1981.0,6.0,1,
24800,0.0,14.8,0.0,0.0,387.0,1981.0,6.0,1,
24900,0.0,16.4,0.0,0.0,387.0,1981.0,6.0,1,
25000,0.0,16.1,0.0,0.0,387.0,1981.0,6.0,1,
25100,0.0,15.2,0.0,0.0,387.0,1981.0,6.0,1,
25200,0.0,14.9,0.0,0.0,387.0,1981.0,6.0,1,
25300,0.0,14.3,0.0,0.0,387.0,1981.0,6.0,1,
25400,0.0,13.5,0.0,0.0,387.0,1981.0,6.0,1,
25500,0.0,103.5,0.0,0.0,387.0,1981.0,6.0,1,
25600,0.0,112.7,0.0,0.0,280.0,2206.0,7.0,1,
25700,0.0,94.4,0.0,0.0,334.0,2051.0,6.0,1,
