Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1862.4,36.7,0.0,0.0,0.0,0.0,0.0,0,
100,1859.6,37.6,0.0,0.0,0.0,0.0,0.0,0,
200,1860.2,39.8,0.0,0.0,0.0,0.0,0.0,0,
300,1859.2,39.5,0.0,0.0,0.0,0.0,0.0,0,
417,1860.7,42.6,0.0,298.5,0.0,0.0,0.0,0,
517,1852.4,265.2,0.0,283.4,4031.0,12763.0,2.0,0,
617,1877.5,437.3,0.0,88.3,4095.0,13416.0,2.0,0,
717,1966.2,150.4,0.0,73.4,4095.0,12616.0,2.0,0,
817,1830.6,268.7,0.0,45.6,4095.0,13271.0,2.0,0,
917,1860.3,332.9,0.0,50.1,4095.0,11953.0,2.0,0,
1017,1890.8,180.1,0.0,46.4,4095.0,13536.0,2.0,0,
1117,1875.2,88.7,0.0,41.5,4095.0,12496.0,2.0,0,
1217,1855.4,43.5,0.0,48.6,4095.0,12496.0,2.0,0,
1317,1871.5,43.8,0.0,72.4,4095.0,12496.0,2.0,0,
1417,1865.2,40.9,0.0,74.8,4095.0,12496.0,2.0,0,
1517,1860.2,39.3,218.9,178.7,4095.0,12496.0,2.0,0,
1618,1863.3,41.4,218.9,299.2,4095.0,12496.0,2.0,0,
1718,1860.9,41.5,218.9,298.6,4095.0,12496.0,2.0,0,
1818,1860.5,39.5,218.9,298.0,4095.0,12496.0,2.0,0,
1918,1860.8,43.9,218.9,298.6,4095.0,12496.0,2.0,0,
2018,1860.5,42.9,218.9,299.3,4095.0,12496.0,2.0,0,
2118,1857.3,75.5,221.2,298.7,3097.0,10103.0,2.0,0,
2218,1946.1,264.6,223.6,239.7,4095.0,14333.0,2.0,0,
2318,1824.3,295.9,212.0,114.4,4095.0,12505.0,2.0,0,
2518,1902.2,188.1,205.6,48.5,4095.0,12789.0,2.0,0,
2618,1884.0,266.7,205.3,69.5,4095.0,12269.0,2.0,0,
2718,1895.3,87.7,202.9,41.5,4095.0,13597.0,2.0,0,
2818,1863.0,46.3,202.8,57.0,4095.0,13597.0,2.0,0,
2918,1860.4,43.1,202.9,107.2,4095.0,13597.0,2.0,0,
