Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1854.6,0.0,0.0,0.0,0.0,0.0,0.0,0,
200,1867.2,17.1,0.0,0.0,0.0,0.0,0.0,0,
300,1862.8,13.0,0.0,0.0,0.0,0.0,0.0,0,
400,1863.9,16.6,0.0,0.0,0.0,0.0,0.0,0,
500,1859.6,15.3,0.0,0.0,0.0,0.0,0.0,0,
617,1857.3,13.8,0.0,239.9,0.0,0.0,0.0,0,
717,1859.5,13.2,0.0,240.0,0.0,0.0,0.0,0,
817,1871.8,246.6,0.0,214.4,848.0,2986.0,9.0,1,
917,1871.4,81.2,0.0,89.7,1228.0,5374.0,5.0,1,
1017,1881.3,50.4,0.0,68.7,3126.0,12124.0,3.0,1,
1117,1810.7,201.7,0.0,35.9,3018.0,10173.0,2.0,0,
1217,1897.7,170.7,0.0,35.9,3109.0,10216.0,2.0,0,
1317,1857.5,215.2,0.0,164.9,3126.0,10134.0,2.0,0,
1417,1861.3,29.3,0.0,259.0,3173.0,10660.0,2.0,0,
1517,1860.7,17.2,0.0,227.5,3173.0,10660.0,2.0,0,
1617,1858.5,15.4,0.0,195.8,3173.0,10660.0,2.0,0,
1717,1858.3,15.6,159.9,171.4,3173.0,10660.0,2.0,0,
1817,1857.5,14.2,160.0,238.8,3173.0,10660.0,2.0,0,
1917,1858.6,12.9,160.0,239.8,3173.0,10660.0,2.0,0,
2017,1858.5,14.0,160.1,239.9,3173.0,10660.0,2.0,0,
2118,1859.8,16.8,160.1,240.1,3173.0,10660.0,2.0,0,
2218,1859.6,14.1,160.1,240.1,3173.0,10660.0,2.0,0,
2318,1859.2,16.3,160.1,239.9,3173.0,10660.0,2.0,0,
2418,1847.4,31.8,156.8,239.7,513.0,2147.0,9.0,1,
2518,1885.0,164.2,151.5,43.3,1105.0,4461.0,5.0,1,
2718,1847.9,81.0,146.6,35.9,3523.0,13893.0,3.0,1,
2818,1901.7,263.5,142.5,35.6,3551.0,13719.0,3.0,1,
2918,1852.9,110.2,123.2,35.4,3445.0,13755.0,3.0,1,
3018,1864.3,25.6,108.8,35.1,3515.0,12962.0,3.0,1,
3118,1859.9,14.2,108.8,30.2,3515.0,12962.0,3.0,1,
3218,1858.4,16.9,108.8,29.8,3515.0,12962.0,3.0,1,
3318,1858.4,15.5,108.8,146.3,3515.0,12962.0,3.0,1,
3418,1859.2,15.3,108.8,239.9,3515.0,12962.0,3.0,1,
